work_year,job_title,job_category,salary_in_usd,experience_level,work_setting,company_location,company_size
2023,Machine Learning Engineer,Machine Learning and AI,210000,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,160000,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,186600,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,119800,Senior,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,192000,Senior,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,151000,Senior,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,185000,Senior,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,79600,Senior,In-person,United States,L
2023,Data Scientist,Data Science and Research,169000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,129300,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,204500,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,142200,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,250000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,130000,Senior,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,210000,Senior,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,170000,Senior,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,221300,Senior,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,147500,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,189750,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,131100,Senior,In-person,United States,M
2023,Data Science Manager,Data Science and Research,299500,Senior,In-person,United States,M
2023,Data Science Manager,Data Science and Research,245100,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,128000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,81500,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,80000,Entry-level,In-person,United States,M
2023,Data Engineer,Data Engineering,52500,Entry-level,In-person,United States,M
2023,Research Scientist,Data Science and Research,370000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,200000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,180000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,140000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,94000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,81900,Senior,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,210000,Senior,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,159090,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,210000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,175000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,118000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,94400,Senior,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,150000,Mid-level,Remote,United States,M
2023,Data Architect,Data Architecture and Modeling,90000,Mid-level,Remote,United States,M
2023,Data Engineer,Data Engineering,130002,Entry-level,Remote,United States,M
2023,Data Engineer,Data Engineering,71908,Entry-level,Remote,United States,M
2023,Data Analyst,Data Analysis,80000,Mid-level,In-person,United States,M
2023,Data Analyst,Data Analysis,60000,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,167500,Mid-level,In-person,United States,M
2023,Data Engineer,Data Engineering,106500,Mid-level,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,202800,Senior,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,104300,Senior,In-person,United States,L
2023,Compliance Data Analyst,Data Analysis,60000,Entry-level,Remote,United States,L
2023,Data Engineer,Data Engineering,185900,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,129300,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,150000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,110000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,230000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,175000,Senior,Remote,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,200000,Senior,In-person,United States,M
2023,Machine Learning Scientist,Machine Learning and AI,170000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,175000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,160000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,255000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,160000,Senior,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,116990,Senior,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,82920,Senior,Remote,United States,M
2023,Data Engineer,Data Engineering,121000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,78000,Senior,In-person,United States,M
2023,Analytics Engineer,Leadership and Management,159000,Senior,Remote,United States,M
2023,Analytics Engineer,Leadership and Management,105000,Senior,Remote,United States,M
2023,Applied Scientist,Data Science and Research,309400,Senior,In-person,United States,L
2023,Applied Scientist,Data Science and Research,159100,Senior,In-person,United States,L
2023,Research Scientist,Data Science and Research,155000,Mid-level,In-person,United States,M
2023,Research Scientist,Data Science and Research,102000,Mid-level,In-person,United States,M
2023,Research Scientist,Data Science and Research,374000,Senior,In-person,United States,M
2023,Research Scientist,Data Science and Research,197500,Senior,In-person,United States,M
2023,Applied Scientist,Data Science and Research,260000,Senior,In-person,United States,L
2023,Applied Scientist,Data Science and Research,136000,Senior,In-person,United States,L
2023,Data Scientist,Data Science and Research,240000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,187000,Senior,In-person,United States,M
2023,Applied Scientist,Data Science and Research,20000,Mid-level,Remote,United States,L
2023,Machine Learning Engineer,Machine Learning and AI,210000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,190000,Senior,In-person,United States,M
2023,Data Quality Analyst,Data Quality and Operations,95000,Mid-level,In-person,United States,M
2023,Data Quality Analyst,Data Quality and Operations,70000,Mid-level,In-person,United States,M
2023,Data Scientist,Data Science and Research,195000,Senior,Remote,United States,M
2023,Data Scientist,Data Science and Research,119000,Senior,Remote,United States,M
2023,Applied Scientist,Data Science and Research,216000,Senior,In-person,United States,M
2023,Applied Scientist,Data Science and Research,184000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,200000,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,160000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,80000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,70000,Senior,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,185000,Senior,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,79600,Senior,In-person,United States,L
2023,Data Science Engineer,Data Science and Research,266450,Senior,In-person,United States,M
2023,Data Science Engineer,Data Science and Research,177700,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,245000,Senior,In-person,United States,M
2023,Data Scientist,Data Science and Research,185000,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,247500,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,172200,Senior,In-person,United States,M
2023,Applied Scientist,Data Science and Research,222200,Senior,In-person,United States,L
2023,Applied Scientist,Data Science and Research,136000,Senior,In-person,United States,L
2023,Data Operations Specialist,Data Quality and Operations,55720,Senior,Remote,United States,M
2023,Data Operations Specialist,Data Quality and Operations,50700,Senior,Remote,United States,M
2021,Business Data Analyst,Data Analysis,56000,Mid-level,Remote,United States,M
2023,Research Engineer,Data Science and Research,370000,Senior,In-person,United States,M
2023,Research Engineer,Data Science and Research,200000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,196000,Senior,In-person,United States,M
2023,Data Engineer,Data Engineering,121000,Senior,In-person,United States,M
2023,Business Intelligence Engineer,BI and Visualization,202800,Senior,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,104300,Senior,In-person,United States,L
2023,Data Architect,Data Architecture and Modeling,135000,Mid-level,In-person,United States,M
2023,Data Architect,Data Architecture and Modeling,115000,Mid-level,In-person,United States,M
2023,Machine Learning Software Engineer,Machine Learning and AI,302000,Senior,In-person,United States,M
2023,Machine Learning Software Engineer,Machine Learning and AI,189000,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,65000,Mid-level,Remote,United States,M
2023,Data Analyst,Data Analysis,55000,Mid-level,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,220000,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,170000,Senior,Remote,United States,M
2023,Business Intelligence Engineer,BI and Visualization,185000,Senior,In-person,United States,L
2023,Business Intelligence Engineer,BI and Visualization,79600,Senior,In-person,United States,L
2023,Data Analyst,Data Analysis,110000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,75000,Senior,Remote,United States,M
2023,BI Analyst,BI and Visualization,150000,Senior,Remote,United States,M
2023,BI Analyst,BI and Visualization,93000,Senior,Remote,United States,M
2022,Data Science Manager,Data Science and Research,190000,Senior,Remote,United States,L
2023,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M
2023,Decision Scientist,Data Science and Research,204500,Senior,In-person,United States,M
2023,Decision Scientist,Data Science and Research,126400,Senior,In-person,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,216000,Senior,Remote,United States,M
2023,Machine Learning Engineer,Machine Learning and AI,184000,Senior,Remote,United States,M
2023,Data Analyst,Data Analysis,139600,Senior,In-person,United States,M
2023,Data Analyst,Data Analysis,85700,Senior,In-person,United States,M
2023,Data Science Consultant,Data Science and Research,100000,Mid-level,Remote,United States,M
